demand_00,demand_01,demand_02,demand_03,demand_04,demand_05,demand_06,demand_07,demand_08,demand_09,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,inflow_00,inflow_01,inflow_02,inflow_03,inflow_04,inflow_05,inflow_06,inflow_07,inflow_08,inflow_09,inflow_10,inflow_11,inflow_12,inflow_13,inflow_14,inflow_15,inflow_16,inflow_17,inflow_18,inflow_19,node,pos_00,pos_01,supply_00,supply_01,supply_02,supply_03,supply_04,supply_05,supply_06,supply_07,supply_08,supply_09,supply_10,supply_11,supply_12,supply_13,supply_14,supply_15,supply_16,supply_17,supply_18,supply_19
,,,,,,,,,,,,,,,,,,,,-12373635,0,0,-486,0,0,0,0,0,0,0,0,0,31286,0,1222315,0,-64,0,0,1069,448271,6413497,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-3107843,0,0,-627027,0,-105216,0,8033027,261084,-474449,-44023,2260406,0,63970,0,824996,0,-380616,0,0,1070,450323,6405020,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,3050206,422,0,0,10916974,-6893,0,941483,0,-82,-17485,0,1590388,0,16694,-14547518,0,1071,456278,6404718,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-2641689,0,0,-34177,-58,0,584311,0,113348,323464,2403,0,129,0,0,0,0,2085,-1360062,0,1072,459870,6396091,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-785914,0,-899680,-1747804,0,103217,0,656634,0,-80,41319,0,1622250,0,-139845,0,244545,1073,468654,6395194,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-49919,0,-242813,0,0,-5422705,-441184,0,-3208421,0,-4406817,0,0,0,-168066,12279402,0,1074,470397,6396213,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-932361,0,0,-1466249,-336,0,0,-7900332,0,1816232,-1647336,0,0,2697321,0,-292928,0,574901,-18818844,-408556,1075,474176,6394542,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-139071537,0,0,-819881,0,0,0,0,7287205,0,0,0,0,-9595415,0,0,0,-302956,-59110935,0,1076,450807,6402743,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,53214797,0,-10,0,0,0,216948,0,0,662731,3624,-1269869,0,-3741956,0,0,0,22346,1077,441733,6338545,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,23379431,408485,5,0,0,6386120,149772,23592249,-3354,0,-21554,0,0,-742458,0,35034,8516053,0,1078,443411,6336955,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,8069,103,3890769,0,307971,-519547,14179542,8165,0,0,0,0,-2412660,0,-2432,0,0,1079,449655,6330620,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-73791399,0,0,0,-512837,0,0,-18638897,0,0,0,-86514,0,-2520768,0,0,0,43710,1080,458158,6316083,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-20023963,0,0,281849,-23,8970577,0,-525322,0,0,0,0,-36934,620696,0,0,0,-8970,-44838408,0,1081,385085,6391514,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-49511806,0,0,0,-25,0,-1646011,-13291286,0,-11524674,-8766,0,0,1044,0,-6704111,0,0,0,-90044,1082,390005,6389001,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,70521893,0,-21702671,114989,-12,0,-1288252,0,-955970,-6959377,-12265,332206,270195,0,0,-1277318,0,-11693,0,126149,1083,401424,6378024,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,45077286,144053,81,-26720004,-508863,0,-80531,0,0,285497,0,0,0,4113393,0,0,1462983,19550,1084,412680,6372024,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-9934628,0,0,-153936,-18,-2933612,0,0,-864613,-17915127,-3703,-3630409,58007,-721240,0,-6904972,0,-17315,0,0,1085,415715,6367583,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,-41,0,0,0,1779103,0,43069,0,-24638,0,0,-1573044,0,50399,-89532936,0,1086,423897,6358003,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-209238,-26,0,8284177,6505621,0,21462927,-2112,-3162505,0,-893704,0,0,0,36014,0,14619,1087,432756,6352846,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7243050,0,0,0,0,-90029146,0,1088,447836,6399532,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,-32239476,0,0,0,0,0,0,10031189,0,0,0,0,0,0,1089,447307,6396139,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,-7287205,0,0,0,0,-7678824,0,0,0,0,65105003,0,1090,445550,6393304,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,139071537,0,0,0,0,0,32239476,0,0,0,0,0,0,0,0,0,0,0,84035078,0,1091,444563,6390570,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,446576,6385580,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,447694,6382023,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,448737,6377405,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,-3429362,0,0,0,0,0,0,0,714551,0,0,0,0,0,0,1095,475772,6386018,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,-5490692,0,0,0,0,0,0,0,-524173,0,0,0,0,0,0,1096,473265,6383320,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1006126,0,0,0,0,0,0,1097,467732,6381857,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-839569,0,0,0,0,0,0,1098,456551,6374851,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8920054,0,0,0,0,0,0,0,-356935,0,0,0,0,0,0,1099,456113,6375574,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,448782,6373168,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192565,-37285021,0,1101,445434,6368241,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-192565,37285021,0,1102,445400,6365443,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,445683,6356882,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,442923,6346622,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,429415,6336165,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,423681,6337744,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,414965,6337846,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,405376,6337277,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-69137602,-207500,0,0,4848515,0,-706624,0,0,1077568,0,0,0,0,0,26320,0,0,1109,404136,6336471,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-15652648,0,18667117,-167717,-6,0,0,0,792178,0,-239751,384041,0,0,0,0,0,64888,-22429270,0,1110,400527,6332500,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-5262408,0,0,610490,-21,0,0,2088695,0,0,239751,737529,0,0,0,0,0,0,22429270,0,1111,394862,6327263,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,9787731,0,21445935,0,0,0,0,-1809908,0,0,0,-466133,0,0,0,0,0,-33582,0,0,1112,385094,6321786,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,0,0,303750,0,0,0,0,0,0,0,0,-51034,0,0,1113,384653,6319603,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,17410594,-2669301,-215,0,0,0,0,0,0,-466381,-727005,-18026274,0,10020680,0,0,0,0,1114,383213,6314309,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,2434028,235,53695224,-4848515,0,0,0,-1911778,0,0,0,0,4749573,0,-31224,0,0,1115,376174,6297681,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,387324,6314869,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,392867,6318569,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,396513,6341297,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,441040,6333993,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,422085,6268030,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,414442,6260834,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-1644510,0,-17172121,0,0,0,-56790067,-1063399,5483166,0,0,0,0,0,-238664,0,239196,1122,507738,6464651,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,302434372,0,0,0,12754033,0,-2110156,0,560017,0,0,0,0,-6125233,0,307076,0,0,1123,505626,6457138,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-130492898,0,-435941671,-898835,36,-34203830,-7553964,-15053766,0,0,0,8206855,0,4730899,0,-8959356,0,0,0,-160645,1124,503153,6450190,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-20789290,0,0,-1748952,-95,-6036293,9005415,-609860,0,16000076,-653156,0,491775,0,0,-2936635,0,0,23530954,0,1125,498721,6444939,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-65547916,0,-103983329,0,76,-19863887,0,0,-3821121,66478961,-974121,3175343,-268411,-15263455,0,0,0,-189082,-107957993,-160563,1126,498531,6432951,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-72476836,0,0,-537230,-86,43396381,-23663820,8484365,2097626,0,0,0,169729,6756350,0,15846727,0,401986,-49282111,67957,1127,492021,6428562,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-41405296,0,-362862285,-2115885,171,-22468793,0,0,4105744,0,0,0,689302,0,0,-11525197,0,0,49121154,160130,1128,489454,6421754,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-149076810,0,0,-616388,0,0,3113939,0,0,0,-515562,0,324389,13625944,0,-4847188,0,348840,77570691,129525,1129,488357,6415038,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,160548397,-2067148,0,0,0,14109670,-2803049,-27405138,0,13182720,0,-2408619,0,51183228,0,-323911,-68815362,0,1130,488831,6410627,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,172925277,961574,-101,46785788,0,7751578,0,0,-202929,0,0,4209051,0,0,0,-299784,-27298374,0,1131,488152,6405097,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-89123356,0,0,-1270377,0,-106455890,0,0,3288047,0,0,-4657294,0,-6522949,0,0,0,0,63723657,0,1132,481693,6396204,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,88754520,0,0,0,-120,-22890745,0,-4635287,0,0,0,8369673,283440,-1546535,0,-7543355,0,-222000,-46585628,82760,1133,481325,6393216,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-156874989,2003615,0,42628660,5954374,0,0,0,-393564,0,-325833,-5067389,0,-14339960,0,-428275,0,0,1134,481879,6379414,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,25711617,0,0,1414584,-57,0,0,-8702564,-2201632,0,0,4731803,0,4818576,0,0,0,157940,0,0,1135,481711,6373766,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-4802588,129,-12471644,0,20098208,5030852,-13191735,-190212,5445821,236089,8281915,0,-6487196,0,-205111,-98741375,0,1136,481366,6370538,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,143774199,-699566,-46,0,0,-5530739,-439602,-22585652,-508002,0,0,-2086311,0,0,0,425648,95580935,0,1137,479904,6362288,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,919859,145,28164658,-5514942,15401840,0,0,0,-11389067,-456693,-270076,0,-4748912,0,144240,0,-136562,1138,479775,6361765,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,320907282,0,-149,-25807819,-1434808,24221795,0,-9727485,-278341,-20042140,347399,-1644722,0,0,0,149704,87115011,0,1139,475414,6351951,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,276675064,-1089180,-26,51613893,0,0,0,-37945826,-49526,0,0,-964140,0,13144502,0,127344,0,87113,1140,474817,6343087,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-88494809,1017057,0,0,-1042975,0,3241898,-17761590,749687,0,120023,-2133585,0,0,0,-125617,0,0,1141,474943,6336592,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-57529409,-1553212,-98,0,0,0,0,21969097,654191,0,-189121,-5968717,0,0,0,-83573,-62020259,108378,1142,475126,6334142,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-3226015,213,-16842494,-2251493,-7189165,-1463466,37595544,-357153,-3834877,-216152,-5997939,0,-8160030,0,0,95068156,0,1143,475762,6325262,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-1400215,101,-11363049,-924164,2438511,975010,11620423,0,0,0,15597917,0,-6577246,0,-217070,47990013,0,1144,474281,6317813,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-32590167,0,42314005,3090368,-85,23427372,0,19184600,1073227,-27923074,-50614,8574283,715094,-67192,0,0,0,-420066,56194969,-120240,1145,474408,6311060,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-40005891,0,0,-996297,-114,-25804994,0,-15014460,-3957142,0,723719,-11566315,0,-2088115,0,-11488417,0,115815,0,0,1146,472966,6306122,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,187329611,0,88,-22202989,0,-28087438,0,31940741,0,-2080596,0,-9133235,0,0,0,0,-41219260,0,1147,469763,6299853,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-87363599,-1753929,0,-42611746,-2255985,0,-1839378,0,0,0,0,-4211742,0,17948929,0,0,60730808,204670,1148,466797,6293992,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,660494,0,0,0,0,3071587,0,-1034859,-17544008,0,-2405119,0,0,0,0,-67726543,0,1149,459575,6285062,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-90815635,0,0,-510157,0,16906084,0,0,1014733,0,0,0,0,0,0,12711091,0,148948,40039844,382505,1150,452225,6277147,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,220451251,0,0,-1382245,0,-13086139,-1994171,0,1896082,-33660240,0,10394793,-549798,-1524016,0,-9326073,0,0,-43834544,-422364,1151,451500,6275500,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,187796689,-1385122,-454,5784596,0,0,-3669327,-40179406,0,-15008335,-466663,0,0,-12223206,0,483214,79979904,0,1152,446929,6267626,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-174876431,-3047550,149,123817737,-707824,0,-6334855,29055416,230141,3678056,193077,-1377990,0,18382470,0,0,-71596277,0,1153,444465,6259294,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,62999833,0,0,-1266616,76,46105606,3121743,16316026,2063912,23815978,0,0,0,-2682221,0,0,0,-105947,-85132724,0,1154,443473,6257393,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8674052,0,-1930791,0,-344149,-3456358,540272,576054,0,-11915680,0,483024,-71328032,87680,1155,437982,6248958,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,42011189,-3410402,-8640582,0,-105260107,-561264,-4700905,-721223,-2696755,0,-4809401,0,0,40293920,119687,1156,434063,6238707,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,144385796,0,0,0,0,50053091,1847828,0,-1057208,0,-156475,15199395,0,0,0,-10557098,0,0,35398574,0,1157,428706,6230693,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,204394797,0,-177,-10695165,0,-23993900,11637279,37137850,-758981,-8462253,0,0,0,0,0,-134637,0,328922,1158,481781,6389937,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,-2988605,0,0,0,0,0,357003,0,1242383,0,0,0,-97035,0,0,1159,478436,6303056,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-6665440,0,0,0,-17,0,0,-1239530,0,0,0,0,0,-361689,0,0,0,0,3857537,0,1160,483966,6304473,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,14768075,0,5836292,0,11,0,-675210,3200094,297957,0,-494485,0,0,-280117,0,1300693,0,-66940,0,0,1161,488135,6303674,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,-3038775,-912208,0,0,0,0,464523,0,844366,0,0,0,0,-18788155,0,1162,498990,6297438,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,-2895971,0,-721658,0,0,0,0,-46303,0,0,1180248,0,0,0,0,1163,508528,6293598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-1575726,0,-42632014,-340281,0,0,-771448,-641959,0,0,0,0,0,-847355,0,0,0,0,1413346,0,1164,515810,6289650,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,-11,0,0,-1873515,0,0,0,1045965,0,2761961,0,0,0,26250,20036970,0,1165,532818,6276305,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,535828,6266114,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,533449,6253207,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,536765,6240771,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,536343,6224827,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5490918,-2220740,-1685260,0,0,153630,0,-204753,-376190,0,250018,0,0,0,0,1170,555597,6289081,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-1369157,0,0,0,0,7459312,0,0,0,-3691829,66247,340878,-39912,-895447,0,0,0,97035,0,0,1171,558152,6288570,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-14005679,0,0,-2803496,21,0,0,0,-462110,0,-577338,9698823,285356,-11041274,0,0,0,0,-53760811,0,1172,581579,6281078,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,583383,6280513,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2272108,0,0,37285021,0,1174,489460,6382247,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1768321,0,0,0,0,1175,494643,6375393,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,-398547,0,0,0,0,-3155097,0,0,-37285021,0,1176,498519,6373549,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,218334,0,0,0,0,2651310,0,0,0,0,1177,501134,6371989,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,180213,0,0,0,0,0,0,0,0,0,1178,504902,6364804,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,507418,6350990,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,511147,6343967,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,515116,6338801,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,521036,6336126,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,434432,0,4460027,78558,-124035,20352,-80307,-58989,0,0,-1410057,0,-997149,0,1583,0,24430,1183,489943,6391498,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-7909631,0,-317786,127542,-21,0,0,-3028482,-35583,0,0,0,0,0,0,0,0,0,-15528872,0,1184,498534,6391276,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,-4517830,0,0,0,158607,0,0,-396237,-741011,0,1856113,0,0,0,699,1185,507688,6389138,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-5384067,0,0,0,-83,4265278,0,0,-639850,0,0,0,-122283,434260,0,3880563,0,0,0,0,1186,516428,6388847,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-5691685,0,0,0,32,0,0,0,0,143435,-59098,0,297196,-710954,0,-973501,0,0,0,0,1187,520542,6387450,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,124449,0,-11496109,0,0,-484080,0,-98622,0,-87713,0,0,0,0,0,-141165,0,1188,524904,6388094,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-4773274,0,0,0,51,-54324,0,0,0,0,0,0,0,-580076,0,-4827257,0,1381,-21027926,0,1189,528363,6386249,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-3783210,0,0,-634985,0,0,0,0,0,0,0,0,14380,1509553,0,2561714,0,0,6290094,19827,1190,534966,6386111,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,88693,0,4175661,-72882,38754,1116041,0,132881,26330,61372,-359277,0,0,0,0,4490574,0,1191,543090,6379090,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,14415280,0,-164082,-1687,0,-10454219,2053468,0,0,0,-84023,0,61439,0,0,-1049425,0,0,0,0,1192,544462,6378040,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,934964,160290,39,1947691,0,0,0,96020,0,0,0,-517185,0,0,0,0,0,0,1193,545451,6377329,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,-16,-47366,1905851,38159,0,0,0,-1853635,57720,833958,0,0,0,-1275,5081828,-53683,1194,550050,6373464,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,9414966,0,-321518,0,17,0,0,0,0,0,121145,3685792,0,521139,0,0,0,0,0,-22305,1195,550787,6371794,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-6546957,0,0,0,0,0,0,3126146,-458096,0,62097,-1829235,59548,0,0,0,0,0,4206405,0,1196,549581,6361068,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,4705312,-8059869,-3198057,-239776,0,82424,0,52081,0,0,-1903343,0,0,3677530,-28146,1197,552728,6353608,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,1309764,99255,13,3868990,2294054,3100393,0,0,-97815,0,0,935303,0,1452285,0,0,10011082,13786,1198,562413,6341963,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,10258578,0,0,-383459,-11,3105370,1806496,0,0,0,0,0,0,0,0,0,0,0,3255359,0,1199,587914,6347593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,542970,6455193,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,540196,6453424,,,,,,,,,,,,,,,,,,,,
